STATION,STATION_NAME,DATE,HPCP
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970221 01:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970221 06:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970221 07:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970221 08:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970221 09:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970221 14:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970224 08:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970224 09:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970224 10:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970224 11:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970226 02:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970226 03:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970226 04:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970226 05:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970226 14:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970226 19:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970226 20:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970226 21:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970226 22:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970226 23:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970227 00:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970227 01:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970227 02:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970227 03:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970227 04:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970227 05:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970227 06:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970227 12:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970227 13:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970228 19:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970301 01:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970301 09:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970301 10:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970309 03:00,0.21
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970309 04:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970309 05:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970309 06:00,0.08
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970309 07:00,0.18
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970309 08:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970309 09:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970313 17:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970313 18:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970313 19:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970313 20:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970313 21:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970314 00:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970314 05:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970314 06:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970314 07:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970314 08:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970314 09:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970314 10:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970314 11:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970314 12:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970314 13:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970314 14:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970314 15:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970314 16:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970314 19:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970318 14:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970318 15:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970318 16:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970318 17:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970318 18:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970324 10:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970324 11:00,0.07
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970324 12:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970324 13:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970324 14:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970324 21:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970324 22:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970324 23:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970328 11:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970328 12:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970328 13:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970329 20:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970329 21:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970329 22:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970329 23:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970330 00:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970330 01:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970330 02:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970401 01:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970402 03:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970402 04:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970402 05:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970402 06:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970402 07:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970402 08:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970402 09:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970403 05:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970403 06:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970403 07:00,0.11
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970403 08:00,0.09
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970403 09:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970403 16:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970404 08:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970404 09:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970404 10:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970404 11:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970404 12:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970404 13:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970404 14:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970404 15:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970405 02:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970405 04:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970405 06:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970405 07:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970405 08:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970405 09:00,0.17
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970405 10:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970405 11:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970405 12:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970405 13:00,0.17
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970405 14:00,0.29
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970405 15:00,0.11
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970405 16:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970405 19:00,0.07
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970406 01:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970406 02:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970406 06:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970406 07:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970406 08:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970406 09:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970406 10:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970406 11:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970406 12:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970406 13:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970406 14:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970406 15:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970406 16:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970406 20:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970407 00:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970407 01:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970408 04:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970408 05:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970410 04:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970410 05:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970410 06:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970410 07:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970410 08:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970410 09:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970410 10:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970410 11:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970410 12:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970410 13:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970410 14:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970410 15:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970410 16:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970410 17:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970410 18:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970410 19:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970411 02:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970411 03:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970411 05:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970411 07:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970411 08:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970411 09:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970411 10:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970411 11:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970411 12:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970411 13:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970411 14:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970411 15:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970411 16:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970411 17:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970411 18:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970411 19:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970411 20:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970411 21:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970411 22:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970411 23:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970412 00:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970412 01:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970412 02:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970412 03:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970412 04:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970412 05:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970412 06:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970412 07:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970412 08:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970412 09:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970412 10:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970412 11:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970412 12:00,0.09
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970412 13:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970412 14:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970412 15:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970412 16:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970418 17:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970420 00:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970420 01:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970420 02:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970420 03:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970420 05:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970420 06:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970420 07:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970420 08:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970420 09:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970420 10:00,0.07
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970420 11:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970420 12:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970420 13:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970420 14:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970420 15:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970420 16:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970420 17:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970421 03:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970421 19:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970421 20:00,0.14
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970421 21:00,0.07
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970421 22:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970421 23:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970422 00:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970422 01:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970422 02:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970422 03:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970422 05:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970422 07:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970422 08:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970422 10:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970423 03:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970423 13:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970423 14:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970423 15:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970429 04:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970429 05:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970430 00:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970430 02:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970430 03:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970430 05:00,0.09
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970430 06:00,0.33
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970430 07:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970430 08:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970430 09:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970430 10:00,0.13
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970430 11:00,0.23
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970430 12:00,0.35
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970430 13:00,0.15
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970430 14:00,0.11
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970430 15:00,0.15
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970430 16:00,0.08
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970430 17:00,0.07
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970430 18:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970430 19:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970501 01:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970501 22:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970501 23:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970502 00:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970502 01:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970502 02:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970502 03:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970502 04:00,0.08
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970502 05:00,0.11
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970502 06:00,0.18
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970502 07:00,0.13
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970502 08:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970502 09:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970502 10:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970502 12:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970502 18:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970502 19:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970502 20:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970505 03:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970505 04:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970507 02:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970507 03:00,0.11
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970507 04:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970507 05:00,0.15
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970507 06:00,0.04
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970507 12:00,0.05
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970507 13:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970507 15:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970507 16:00,0.07
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970507 17:00,0.30
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970507 18:00,0.98
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970507 19:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970512 15:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970512 16:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970513 20:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970513 21:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970513 22:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970516 17:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970516 18:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970516 19:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970518 05:00,0.14
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970518 16:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970524 02:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970524 03:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970524 04:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970526 01:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970526 02:00,0.09
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970526 03:00,0.02
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970526 04:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970526 05:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970526 06:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970526 07:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970526 08:00,0.12
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970526 09:00,0.24
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970526 10:00,0.10
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970526 11:00,0.03
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970526 12:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970526 13:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970527 10:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970527 11:00,0.06
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970527 12:00,0.09
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970527 13:00,0.13
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970527 14:00,0.08
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970527 15:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970527 16:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970527 17:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970527 19:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970527 21:00,0.01
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970528 01:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970528 02:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970528 03:00,0.00
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,19970528 04:00,0.00
